jMRUI Data Textfile

Filename: PCr2.txt

PointsInDataset: 32768     
DatasetsInFile: 1         
SamplingInterval: 3.3333E-2 
ZeroOrderPhase: 0E0       
BeginTime: 0E0       
TransmitterFrequency: 2.9722E8  
MagneticField: 0E0       
TypeOfNucleus: 0E0       
NameOfPatient: 
DateOfExperiment: 
Spectrometer: 
AdditionalInfo: 


Signal and FFT
sig(real)	sig(imag)	fft(real)	fft(imag)
Signal 1 out of 1 in file
-1.5751E0	1.8202E0	1.5341E-4	-2.8407E-2
-1.5215E0	1.7358E0	1.526E-4	-2.8215E-2
-1.4483E0	1.6384E0	1.5228E-4	-2.8023E-2
-1.3539E0	1.5308E0	1.518E-4	-2.783E-2
-1.2372E0	1.4163E0	1.5145E-4	-2.7638E-2
-1.0977E0	1.2982E0	1.5102E-4	-2.7445E-2
-9.3549E-1	1.1802E0	1.5126E-4	-2.7252E-2
-7.512E-1	1.0658E0	1.5241E-4	-2.7059E-2
-5.4607E-1	9.5864E-1	1.5351E-4	-2.6868E-2
-3.2198E-1	8.6217E-1	1.5283E-4	-2.6677E-2
-8.133E-2	7.7958E-1	1.5242E-4	-2.6484E-2
1.7292E-1	7.1373E-1	1.5312E-4	-2.6292E-2
4.3735E-1	6.6708E-1	1.5334E-4	-2.61E-2
7.0815E-1	6.4157E-1	1.535E-4	-2.5908E-2
9.8116E-1	6.3859E-1	1.5356E-4	-2.5717E-2
1.252E0	6.5892E-1	1.5247E-4	-2.5525E-2
1.5163E0	7.027E-1	1.521E-4	-2.5332E-2
1.7694E0	7.6938E-1	1.5193E-4	-2.514E-2
2.0069E0	8.5776E-1	1.5227E-4	-2.4947E-2
2.2247E0	9.6597E-1	1.5306E-4	-2.4755E-2
2.4188E0	1.0915E0	1.5305E-4	-2.4564E-2
2.5858E0	1.2314E0	1.5203E-4	-2.4372E-2
2.7225E0	1.3819E0	1.5094E-4	-2.4179E-2
2.8266E0	1.5392E0	1.5051E-4	-2.3986E-2
2.8962E0	1.6988E0	1.5158E-4	-2.3793E-2
2.9304E0	1.8562E0	1.53E-4	-2.3601E-2
2.9287E0	2.0067E0	1.5303E-4	-2.341E-2
