jMRUI Data Textfile

Filename: lip_c.txt

PointsInDataset: 32768     
DatasetsInFile: 1         
SamplingInterval: 3.333E-2  
ZeroOrderPhase: 0E0       
BeginTime: 0E0       
TransmitterFrequency: 2.9722E8  
MagneticField: 0E0       
TypeOfNucleus: 1E0       
NameOfPatient: 
DateOfExperiment: 
Spectrometer: 
AdditionalInfo: 


Signal and FFT
sig(real)	sig(imag)	fft(real)	fft(imag)
Signal 1 out of 1 in file
1.3341E-1	5.389E-2	8.576E-8	1.262E-2
1.3498E-1	4.1542E-2	6.9715E-9	1.264E-2
1.3545E-1	2.9401E-2	-6.6377E-8	1.266E-2
1.3488E-1	1.7558E-2	-1.2754E-7	1.268E-2
1.3334E-1	6.0974E-3	-1.7184E-7	1.2699E-2
1.3088E-1	-4.9081E-3	-1.9729E-7	1.2719E-2
1.2759E-1	-1.5394E-2	-2.046E-7	1.2739E-2
1.2353E-1	-2.5307E-2	-1.9663E-7	1.2759E-2
1.1879E-1	-3.4602E-2	-1.7761E-7	1.2778E-2
1.1345E-1	-4.3243E-2	-1.5203E-7	1.2798E-2
1.0758E-1	-5.1206E-2	-1.234E-7	1.2818E-2
1.0126E-1	-5.8473E-2	-9.331E-8	1.2838E-2
9.4577E-2	-6.5036E-2	-6.1326E-8	1.2858E-2
8.7592E-2	-7.0893E-2	-2.6053E-8	1.2877E-2
8.0379E-2	-7.6052E-2	1.3041E-8	1.2897E-2
7.3002E-2	-8.0524E-2	5.398E-8	1.2917E-2
6.5521E-2	-8.4329E-2	9.1802E-8	1.2936E-2
5.7992E-2	-8.7488E-2	1.1962E-7	1.2956E-2
5.0464E-2	-9.0028E-2	1.3084E-7	1.2976E-2
4.2982E-2	-9.198E-2	1.2155E-7	1.2996E-2
3.5583E-2	-9.3375E-2	9.204E-8	1.3015E-2
2.83E-2	-9.4246E-2	4.6831E-8	1.3035E-2
2.116E-2	-9.4627E-2	-6.5389E-9	1.3055E-2
1.4185E-2	-9.4551E-2	-5.9361E-8	1.3074E-2
7.3928E-3	-9.405E-2	-1.0336E-7	1.3094E-2
7.9502E-4	-9.3157E-2	-1.317E-7	1.3114E-2
-5.5994E-3	-9.19E-2	-1.396E-7	1.3134E-2
-1.1785E-2	-9.0307E-2	-1.248E-7	1.3154E-2
-1.776E-2	-8.84E-2	-8.8167E-8	1.3173E-2
-2.3524E-2	-8.6201E-2	-3.3964E-8	1.3193E-2
-2.9077E-2	-8.3729E-2	3.0702E-8	1.3213E-2
-3.4423E-2	-8.0997E-2	9.7403E-8	1.3233E-2
-3.9564E-2	-7.8017E-2	1.5854E-7	1.3252E-2
-4.4502E-2	-7.4799E-2	2.0916E-7	1.3272E-2
-4.9239E-2	-7.1347E-2	2.4763E-7	1.3292E-2
-5.3774E-2	-6.7666E-2	2.7478E-7	1.3311E-2
-5.8107E-2	-6.3757E-2	2.921E-7	1.3331E-2
-6.2232E-2	-5.9619E-2	2.9999E-7	1.3351E-2
-6.6145E-2	-5.5251E-2	2.9715E-7	1.337E-2
-6.9835E-2	-5.0652E-2	2.813E-7	1.339E-2
-7.3291E-2	-4.5818E-2	2.5087E-7	1.341E-2
-7.6498E-2	-4.0749E-2	2.0693E-7	1.343E-2
-7.9438E-2	-3.5444E-2	1.5411E-7	1.3449E-2
-8.2092E-2	-2.9905E-2	1.0027E-7	1.3469E-2
