jMRUI Data Textfile

Filename: lip_c_correct.txt

PointsInDataset: 32768     
DatasetsInFile: 1         
SamplingInterval: 3.3333E-2 
ZeroOrderPhase: 0E0       
BeginTime: 0E0       
TransmitterFrequency: 2.9722E8  
MagneticField: 0E0       
TypeOfNucleus: 0E0       
NameOfPatient: 
DateOfExperiment: 
Spectrometer: 
AdditionalInfo: 


Signal and FFT
sig(real)	sig(imag)	fft(real)	fft(imag)
Signal 1 out of 1 in file
-8.2505E-2	-1.7121E-1	-3.1232E-8	1.7069E-2
-1.1221E-1	-1.5618E-1	-5.088E-9	1.7089E-2
-1.3913E-1	-1.3622E-1	1.7691E-8	1.7108E-2
-1.6245E-1	-1.1184E-1	3.2031E-8	1.7128E-2
-1.8149E-1	-8.3693E-2	3.6568E-8	1.7148E-2
-1.9565E-1	-5.2525E-2	3.3314E-8	1.7168E-2
-2.045E-1	-1.9173E-2	2.5951E-8	1.7187E-2
-2.0771E-1	1.5462E-2	1.7892E-8	1.7207E-2
-2.0513E-1	5.0438E-2	1.1243E-8	1.7227E-2
-1.9674E-1	8.4797E-2	6.9961E-9	1.7247E-2
-1.8272E-1	1.1759E-1	5.8251E-9	1.7267E-2
-1.6335E-1	1.4791E-1	8.5346E-9	1.7287E-2
-1.3909E-1	1.749E-1	1.5757E-8	1.7306E-2
-1.1052E-1	1.978E-1	2.7245E-8	1.7326E-2
-7.8347E-2	2.1592E-1	4.1465E-8	1.7346E-2
-4.3371E-2	2.2874E-1	5.5944E-8	1.7366E-2
-6.4756E-3	2.3583E-1	6.8297E-8	1.7386E-2
3.1401E-2	2.3693E-1	7.7366E-8	1.7405E-2
6.9285E-2	2.3193E-1	8.378E-8	1.7425E-2
1.062E-1	2.2088E-1	8.9452E-8	1.7445E-2
1.4117E-1	2.0399E-1	9.6168E-8	1.7465E-2
1.733E-1	1.816E-1	1.0405E-7	1.7484E-2
2.0171E-1	1.5421E-1	1.109E-7	1.7504E-2
2.2565E-1	1.2247E-1	1.1295E-7	1.7524E-2
2.4446E-1	8.7101E-2	1.0664E-7	1.7544E-2
2.5762E-1	4.8959E-2	9.0538E-8	1.7564E-2
2.6471E-1	8.959E-3	6.6206E-8	1.7583E-2
2.6552E-1	-3.193E-2	3.7925E-8	1.7603E-2
2.5994E-1	-7.2711E-2	1.1331E-8	1.7623E-2
2.4805E-1	-1.1238E-1	-8.2915E-9	1.7643E-2
2.3007E-1	-1.4997E-1	-1.7428E-8	1.7663E-2
2.064E-1	-1.8453E-1	-1.5033E-8	1.7682E-2
1.7755E-1	-2.1521E-1	-2.3629E-9	1.7702E-2
