jMRUI Data Textfile

Filename: mm3_corrected_4.7shift.txt

PointsInDataset: 32768     
DatasetsInFile: 1         
SamplingInterval: 3.3333E-2 
ZeroOrderPhase: 0E0       
BeginTime: 0E0       
TransmitterFrequency: 2.9722E8  
MagneticField: 0E0       
TypeOfNucleus: 0E0       
NameOfPatient: 
DateOfExperiment: 
Spectrometer: 
AdditionalInfo: 


Signal and FFT
sig(real)	sig(imag)	fft(real)	fft(imag)
Signal 1 out of 1 in file
6.8862E-1	-2.9969E-1	-8.0438E-7	3.5187E-2
6.3121E-1	-4.0666E-1	-8.2566E-7	3.5223E-2
5.5731E-1	-5.0295E-1	-8.3647E-7	3.526E-2
4.6889E-1	-5.8607E-1	-8.3531E-7	3.5297E-2
3.6824E-1	-6.5383E-1	-8.2141E-7	3.5334E-2
2.5802E-1	-7.0448E-1	-7.9471E-7	3.5371E-2
1.4109E-1	-7.367E-1	-7.5581E-7	3.5408E-2
2.0529E-2	-7.4965E-1	-7.0579E-7	3.5444E-2
-1.0052E-1	-7.43E-1	-6.461E-7	3.5481E-2
-2.1889E-1	-7.1694E-1	-5.7842E-7	3.5518E-2
-3.3149E-1	-6.7215E-1	-5.0455E-7	3.5555E-2
-4.3537E-1	-6.0982E-1	-4.2631E-7	3.5592E-2
-5.2783E-1	-5.3157E-1	-3.455E-7	3.5628E-2
-6.0646E-1	-4.3947E-1	-2.6385E-7	3.5665E-2
-6.692E-1	-3.3593E-1	-1.8305E-7	3.5702E-2
-7.1443E-1	-2.2365E-1	-1.0477E-7	3.5739E-2
-7.4097E-1	-1.0558E-1	-3.0605E-8	3.5775E-2
-7.4813E-1	1.5201E-2	3.786E-8	3.5812E-2
-7.3573E-1	1.3553E-1	9.909E-8	3.5849E-2
-7.0411E-1	2.5226E-1	1.5161E-7	3.5885E-2
-6.5411E-1	3.6234E-1	1.9406E-7	3.5922E-2
-5.8703E-1	4.629E-1	2.2521E-7	3.5959E-2
-5.0465E-1	5.5132E-1	2.4406E-7	3.5995E-2
-4.0912E-1	6.2528E-1	2.4989E-7	3.6032E-2
