jMRUI Data Textfile

Filename: lip_c_correct_4.7shift.txt

PointsInDataset: 32768     
DatasetsInFile: 1         
SamplingInterval: 3.3333E-2 
ZeroOrderPhase: 0E0       
BeginTime: 0E0       
TransmitterFrequency: 2.9722E8  
MagneticField: 0E0       
TypeOfNucleus: 0E0       
NameOfPatient: 
DateOfExperiment: 
Spectrometer: 
AdditionalInfo: 


Signal and FFT
sig(real)	sig(imag)	fft(real)	fft(imag)
Signal 1 out of 1 in file
-1.7201E-2	-1.852E-1	5.2293E-8	1.7023E-2
-4.9863E-2	-1.8121E-1	5.157E-8	1.7042E-2
-8.1544E-2	-1.7167E-1	3.9985E-8	1.7062E-2
-1.1133E-1	-1.5681E-1	1.6245E-8	1.7082E-2
-1.3834E-1	-1.3701E-1	-1.6553E-8	1.7102E-2
-1.618E-1	-1.1278E-1	-5.1463E-8	1.7122E-2
-1.8099E-1	-8.4753E-2	-8.0065E-8	1.7141E-2
-1.9534E-1	-5.3681E-2	-9.548E-8	1.7161E-2
-2.0438E-1	-2.0394E-2	-9.45E-8	1.7181E-2
-2.078E-1	1.4208E-2	-7.7998E-8	1.7201E-2
-2.0543E-1	4.9185E-2	-4.9868E-8	1.7221E-2
-1.9726E-1	8.3583E-2	-1.5431E-8	1.724E-2
-1.8344E-1	1.1645E-1	1.9768E-8	1.726E-2
-1.6427E-1	1.4688E-1	5.0497E-8	1.728E-2
-1.402E-1	1.7402E-1	7.2019E-8	1.73E-2
-1.1179E-1	1.9708E-1	8.0398E-8	1.732E-2
-7.9743E-2	2.1541E-1	7.3156E-8	1.7339E-2
-4.4866E-2	2.2845E-1	5.0037E-8	1.7359E-2
-8.0315E-3	2.3578E-1	1.349E-8	1.7379E-2
2.9822E-2	2.3713E-1	-3.1463E-8	1.7399E-2
6.7724E-2	2.3239E-1	-7.8066E-8	1.7418E-2
1.047E-1	2.216E-1	-1.1923E-7	1.7438E-2
1.3977E-1	2.0495E-1	-1.4918E-7	1.7458E-2
1.7204E-1	1.8279E-1	-1.6482E-7	1.7478E-2
2.0063E-1	1.5562E-1	-1.6656E-7	1.7498E-2
2.2479E-1	1.2405E-1	-1.5799E-7	1.7518E-2
2.4384E-1	8.8834E-2	-1.4479E-7	1.7537E-2
2.5726E-1	5.0802E-2	-1.3298E-7	1.7557E-2
2.6464E-1	1.087E-2	-1.2718E-7	1.7577E-2
2.6574E-1	-2.9996E-2	-1.2946E-7	1.7597E-2
2.6046E-1	-7.08E-2	-1.3914E-7	1.7617E-2
2.4887E-1	-1.1054E-1	-1.5344E-7	1.7636E-2
2.3119E-1	-1.4824E-1	-1.6868E-7	1.7656E-2
2.0779E-1	-1.8297E-1	-1.8147E-7	1.7676E-2
1.7918E-1	-2.1385E-1	-1.8949E-7	1.7696E-2
1.4602E-1	-2.4013E-1	-1.9159E-7	1.7716E-2
1.0905E-1	-2.6112E-1	-1.8754E-7	1.7735E-2
6.9145E-2	-2.763E-1	-1.7774E-7	1.7755E-2
2.7222E-2	-2.8526E-1	-1.6326E-7	1.7775E-2
-1.5739E-2	-2.8776E-1	-1.4611E-7	1.7795E-2
-5.873E-2	-2.837E-1	-1.29E-7	1.7815E-2
-1.0074E-1	-2.7315E-1	-1.1418E-7	1.7835E-2
-1.4079E-1	-2.5632E-1	-1.0172E-7	1.7854E-2
-1.7793E-1	-2.3359E-1	-8.834E-8	1.7874E-2
-2.1129E-1	-2.0546E-1	-6.8254E-8	1.7894E-2
