jMRUI Data Textfile

Filename: mm4_corrected_4.7shift.txt

PointsInDataset: 32768     
DatasetsInFile: 1         
SamplingInterval: 3.3333E-2 
ZeroOrderPhase: 0E0       
BeginTime: 0E0       
TransmitterFrequency: 2.9722E8  
MagneticField: 0E0       
TypeOfNucleus: 0E0       
NameOfPatient: 
DateOfExperiment: 
Spectrometer: 
AdditionalInfo: 


Signal and FFT
sig(real)	sig(imag)	fft(real)	fft(imag)
Signal 1 out of 1 in file
-1.0981E-1	-7.0398E-4	-1.8093E-8	3.3837E-3
-1.0926E-1	1.0898E-2	-2.653E-8	3.389E-3
-1.075E-1	2.2378E-2	-3.9822E-8	3.3943E-3
-1.0453E-1	3.3606E-2	-5.7206E-8	3.3995E-3
-1.0039E-1	4.4457E-2	-7.7268E-8	3.4048E-3
-9.5128E-2	5.481E-2	-9.7982E-8	3.4101E-3
-8.8803E-2	6.4549E-2	-1.1695E-7	3.4154E-3
-8.1485E-2	7.3565E-2	-1.3188E-7	3.4208E-3
-7.3256E-2	8.1757E-2	-1.4105E-7	3.4261E-3
-6.4207E-2	8.9033E-2	-1.4372E-7	3.4314E-3
-5.4442E-2	9.5313E-2	-1.402E-7	3.4367E-3
-4.4067E-2	1.0053E-1	-1.3157E-7	3.442E-3
-3.3201E-2	1.0461E-1	-1.1934E-7	3.4473E-3
-2.1964E-2	1.0753E-1	-1.0512E-7	3.4526E-3
-1.0483E-2	1.0924E-1	-9.04E-8	3.4579E-3
1.1147E-3	1.0974E-1	-7.6382E-8	3.4632E-3
1.2699E-2	1.09E-1	-6.375E-8	3.4685E-3
2.414E-2	1.0704E-1	-5.2524E-8	3.4738E-3
3.531E-2	1.0389E-1	-4.2074E-8	3.4791E-3
4.6084E-2	9.9574E-2	-3.1429E-8	3.4844E-3
5.6341E-2	9.4145E-2	-1.9849E-8	3.4897E-3
6.5967E-2	8.7663E-2	-7.3853E-9	3.495E-3
7.4854E-2	8.0201E-2	4.8602E-9	3.5003E-3
8.2902E-2	7.1842E-2	1.5012E-8	3.5056E-3
9.0023E-2	6.268E-2	2.1195E-8	3.5109E-3
9.6135E-2	5.2818E-2	2.2521E-8	3.5162E-3
1.0117E-1	4.2366E-2	1.9813E-8	3.5215E-3
1.0507E-1	3.1441E-2	1.5647E-8	3.5268E-3
1.078E-1	2.0165E-2	1.3568E-8	3.5321E-3
1.0932E-1	8.6653E-3	1.6785E-8	3.5374E-3
1.0962E-1	-2.9306E-3	2.6942E-8	3.5427E-3
1.0869E-1	-1.4492E-2	4.3565E-8	3.548E-3
1.0655E-1	-2.5891E-2	6.4353E-8	3.5533E-3
1.0321E-1	-3.6999E-2	8.602E-8	3.5585E-3
9.8722E-2	-4.7691E-2	1.0521E-7	3.5638E-3
9.3127E-2	-5.7849E-2	1.1915E-7	3.5691E-3
8.6491E-2	-6.7359E-2	1.2602E-7	3.5744E-3
7.8888E-2	-7.6113E-2	1.2519E-7	3.5796E-3
7.0404E-2	-8.4016E-2	1.1739E-7	3.5849E-3
6.1132E-2	-9.0977E-2	1.0461E-7	3.5902E-3
5.1177E-2	-9.692E-2	8.9756E-8	3.5955E-3
4.0652E-2	-1.0178E-1	7.5858E-8	3.6008E-3
