jMRUI Data Textfile

Filename: dss_Shift4_7.txt

PointsInDataset: 32768     
DatasetsInFile: 1         
SamplingInterval: 3.3333E-2 
ZeroOrderPhase: 0E0       
BeginTime: 0E0       
TransmitterFrequency: 2.9722E8  
MagneticField: 0E0       
TypeOfNucleus: 0E0       
NameOfPatient: 
DateOfExperiment: 
Spectrometer: 
AdditionalInfo: 


Signal and FFT
sig(real)	sig(imag)	fft(real)	fft(imag)
Signal 1 out of 1 in file
9.7083E-1	-4.2437E-8	-1.3163E-5	5.3203E-3
9.7058E-1	-4.2425E-8	-1.3703E-5	5.368E-3
9.7032E-1	-4.2414E-8	-1.423E-5	5.4166E-3
9.7006E-1	-4.2403E-8	-1.3863E-5	5.4652E-3
9.698E-1	-4.2391E-8	-1.3341E-5	5.5133E-3
9.6954E-1	-4.238E-8	-1.2786E-5	5.5612E-3
9.6928E-1	-4.2369E-8	-1.2328E-5	5.6087E-3
9.6902E-1	-4.2357E-8	-1.2267E-5	5.6561E-3
9.6877E-1	-4.2346E-8	-1.2627E-5	5.7037E-3
9.6851E-1	-4.2335E-8	-1.2856E-5	5.7518E-3
9.6825E-1	-4.2323E-8	-1.2545E-5	5.7997E-3
9.6799E-1	-4.2312E-8	-1.2577E-5	5.8471E-3
9.6773E-1	-4.2301E-8	-1.3177E-5	5.895E-3
9.6747E-1	-4.229E-8	-1.3125E-5	5.9436E-3
9.6722E-1	-4.2278E-8	-1.2274E-5	5.9914E-3
9.6696E-1	-4.2267E-8	-1.2139E-5	6.0384E-3
9.667E-1	-4.2256E-8	-1.2747E-5	6.0858E-3
9.6644E-1	-4.2245E-8	-1.3308E-5	6.1337E-3
9.6619E-1	-4.2233E-8	-1.3447E-5	6.1818E-3
9.6593E-1	-4.2222E-8	-1.365E-5	6.2293E-3
9.6567E-1	-4.2211E-8	-1.4527E-5	6.2772E-3
9.6541E-1	-4.22E-8	-1.5107E-5	6.3255E-3
9.6516E-1	-4.2188E-8	-1.5672E-5	6.374E-3
9.649E-1	-4.2177E-8	-1.5668E-5	6.4226E-3
9.6464E-1	-4.2166E-8	-1.5753E-5	6.4709E-3
9.6438E-1	-4.2155E-8	-1.5911E-5	6.5194E-3
9.6413E-1	-4.2143E-8	-1.5898E-5	6.5681E-3
9.6387E-1	-4.2132E-8	-1.5345E-5	6.6169E-3
9.6361E-1	-4.2121E-8	-1.4592E-5	6.6653E-3
9.6336E-1	-4.211E-8	-1.3744E-5	6.7136E-3
9.631E-1	-4.2098E-8	-1.2557E-5	6.7613E-3
9.6284E-1	-4.2087E-8	-1.1796E-5	6.8085E-3
9.6258E-1	-4.2076E-8	-1.155E-5	6.8555E-3
9.6233E-1	-4.2065E-8	-1.1699E-5	6.9029E-3
9.6207E-1	-4.2053E-8	-1.1789E-5	6.9502E-3
9.6182E-1	-4.2042E-8	-1.254E-5	6.9976E-3
9.6156E-1	-4.2031E-8	-1.3183E-5	7.046E-3
9.613E-1	-4.202E-8	-1.3067E-5	7.0944E-3
9.6105E-1	-4.2009E-8	-1.2715E-5	7.1424E-3
9.6079E-1	-4.1997E-8	-1.2485E-5	7.1901E-3
9.6053E-1	-4.1986E-8	-1.2607E-5	7.2378E-3
9.6028E-1	-4.1975E-8	-1.2817E-5	7.2858E-3
9.6002E-1	-4.1964E-8	-1.2561E-5	7.334E-3
9.5977E-1	-4.1953E-8	-1.2137E-5	7.3817E-3
9.5951E-1	-4.1941E-8	-1.2031E-5	7.4293E-3
9.5925E-1	-4.193E-8	-1.203E-5	7.4767E-3
9.59E-1	-4.1919E-8	-1.2351E-5	7.5242E-3
9.5874E-1	-4.1908E-8	-1.2851E-5	7.572E-3
9.5849E-1	-4.1897E-8	-1.2863E-5	7.62E-3
9.5823E-1	-4.1886E-8	-1.3222E-5	7.6674E-3
9.5798E-1	-4.1874E-8	-1.4087E-5	7.7154E-3
9.5772E-1	-4.1863E-8	-1.4655E-5	7.7638E-3
9.5746E-1	-4.1852E-8	-1.4947E-5	7.8125E-3
9.5721E-1	-4.1841E-8	-1.4488E-5	7.8612E-3
9.5695E-1	-4.183E-8	-1.3739E-5	7.909E-3
9.567E-1	-4.1819E-8	-1.3867E-5	7.9564E-3
9.5644E-1	-4.1808E-8	-1.4387E-5	8.0044E-3
9.5619E-1	-4.1796E-8	-1.4648E-5	8.0531E-3
9.5593E-1	-4.1785E-8	-1.4019E-5	8.1015E-3
9.5568E-1	-4.1774E-8	-1.3518E-5	8.1493E-3
9.5542E-1	-4.1763E-8	-1.3351E-5	8.1971E-3
9.5517E-1	-4.1752E-8	-1.2816E-5	8.245E-3
9.5492E-1	-4.1741E-8	-1.2419E-5	8.292E-3
9.5466E-1	-4.173E-8	-1.3046E-5	8.3391E-3
9.5441E-1	-4.1718E-8	-1.4035E-5	8.387E-3
9.5415E-1	-4.1707E-8	-1.4517E-5	8.4355E-3
9.539E-1	-4.1696E-8	-1.45E-5	8.4839E-3
9.5364E-1	-4.1685E-8	-1.4544E-5	8.5319E-3
9.5339E-1	-4.1674E-8	-1.4488E-5	8.58E-3
9.5313E-1	-4.1663E-8	-1.4639E-5	8.6279E-3
9.5288E-1	-4.1652E-8	-1.5181E-5	8.6762E-3
9.5263E-1	-4.1641E-8	-1.5103E-5	8.725E-3
9.5237E-1	-4.163E-8	-1.4489E-5	8.7733E-3
9.5212E-1	-4.1618E-8	-1.4238E-5	8.8212E-3
9.5186E-1	-4.1607E-8	-1.4004E-5	8.8694E-3
9.5161E-1	-4.1596E-8	-1.3439E-5	8.9175E-3
9.5136E-1	-4.1585E-8	-1.2726E-5	8.9653E-3
9.511E-1	-4.1574E-8	-1.248E-5	9.0124E-3
9.5085E-1	-4.1563E-8	-1.2852E-5	9.0601E-3
9.506E-1	-4.1552E-8	-1.2841E-5	9.1081E-3
9.5034E-1	-4.1541E-8	-1.2602E-5	9.1559E-3
9.5009E-1	-4.153E-8	-1.2298E-5	9.2034E-3
9.4984E-1	-4.1519E-8	-1.2724E-5	9.2504E-3
9.4958E-1	-4.1508E-8	-1.4055E-5	9.2982E-3
9.4933E-1	-4.1497E-8	-1.4512E-5	9.3474E-3
9.4908E-1	-4.1485E-8	-1.3868E-5	9.3958E-3
9.4882E-1	-4.1474E-8	-1.3661E-5	9.4434E-3
9.4857E-1	-4.1463E-8	-1.3935E-5	9.4914E-3
9.4832E-1	-4.1452E-8	-1.4043E-5	9.5396E-3
9.4806E-1	-4.1441E-8	-1.3884E-5	9.588E-3
9.4781E-1	-4.143E-8	-1.3409E-5	9.6361E-3
9.4756E-1	-4.1419E-8	-1.319E-5	9.6839E-3
9.4731E-1	-4.1408E-8	-1.2916E-5	9.7318E-3
