jMRUI Data Textfile

Filename: glu.txt

PointsInDataset: 32768     
DatasetsInFile: 1         
SamplingInterval: 3.3333E-2 
ZeroOrderPhase: 0E0       
BeginTime: 0E0       
TransmitterFrequency: 2.9722E8  
MagneticField: 0E0       
TypeOfNucleus: 0E0       
NameOfPatient: 
DateOfExperiment: 
Spectrometer: 
AdditionalInfo: 


Signal and FFT
sig(real)	sig(imag)	fft(real)	fft(imag)
Signal 1 out of 1 in file
-6.5769E-1	-1.7296E0	3.7195E-4	1.9306E-1
-9.4575E-1	-1.5101E0	3.7157E-4	1.933E-1
-1.1891E0	-1.249E0	3.7141E-4	1.9354E-1
-1.382E0	-9.5426E-1	3.7148E-4	1.9378E-1
-1.5205E0	-6.3477E-1	3.7179E-4	1.9402E-1
-1.6016E0	-2.9977E-1	3.7294E-4	1.9427E-1
-1.6243E0	4.1283E-2	3.7417E-4	1.9451E-1
-1.5888E0	3.7891E-1	3.7421E-4	1.9475E-1
-1.4969E0	7.0389E-1	3.7344E-4	1.9499E-1
-1.3518E0	1.0075E0	3.7267E-4	1.9523E-1
-1.158E0	1.2817E0	3.7218E-4	1.9547E-1
-9.2113E-1	1.5192E0	3.7249E-4	1.9571E-1
-6.4786E-1	1.714E0	3.7304E-4	1.9595E-1
-3.4567E-1	1.8612E0	3.7338E-4	1.9619E-1
-2.2694E-2	1.9569E0	3.7378E-4	1.9643E-1
3.1258E-1	1.9989E0	3.7371E-4	1.9667E-1
6.5145E-1	1.9863E0	3.7329E-4	1.9692E-1
9.8527E-1	1.9195E0	3.7273E-4	1.9716E-1
1.3056E0	1.8002E0	3.7176E-4	1.974E-1
1.6046E0	1.6314E0	3.7098E-4	1.9764E-1
1.8748E0	1.4175E0	3.7102E-4	1.9788E-1
2.1099E0	1.1636E0	3.7139E-4	1.9812E-1
2.3042E0	8.7601E-1	3.7165E-4	1.9836E-1
2.4533E0	5.6146E-1	3.7166E-4	1.9861E-1
2.554E0	2.2743E-1	3.717E-4	1.9885E-1
2.6041E0	-1.1834E-1	3.714E-4	1.9909E-1
2.6028E0	-4.6792E-1	3.708E-4	1.9933E-1
